TIME,D1,D4,D5,D7,D8,D11,D12,R6,R9
11/1/2015 14:00,-4.47721,-6.76022,-2.42352,-0.121415,-6.8374,2.88843,-1.11485,1.81107,-0.241833
11/1/2015 15:00,-4.23955,-6.65168,-2.39096,0.0755253,-6.71906,1.04515,-1.22245,0.250636,-0.294632
11/1/2015 16:00,-4.29207,-6.62712,-2.37738,0.0538616,-6.89721,-0.491721,-1.5696,-0.298266,-1.14358
11/1/2015 17:00,-4.45884,-6.62583,-2.31503,-0.284875,-6.88995,-2.34998,-1.9346,-0.905244,-2.10378
11/1/2015 18:00,-4.58427,-6.64687,-2.2782,-0.454321,-7.06731,-3.60657,-2.24714,-1.3953,-2.87755
11/1/2015 19:00,-4.78551,-6.73316,-2.28792,-0.622366,-7.63873,-5.14726,-2.50095,-1.98373,-3.48874
11/1/2015 20:00,-5.03773,-6.76283,-2.31653,-1.00405,-8.2242,-5.06051,-2.82915,-2.40154,-4.03846
11/1/2015 21:00,-5.27041,-6.81026,-2.38894,-1.5137,-8.55185,-5.42758,-3.12985,-2.95082,-4.55155
11/1/2015 22:00,-5.55964,-6.86026,-2.44202,-1.97577,-7.74362,-5.94405,-3.39083,-3.26867,-4.98714
11/1/2015 23:00,-5.8225,-6.96386,-2.49321,-2.38705,-8.59625,-6.31224,-3.50702,-3.65881,-5.34225
11/2/2015 0:00,-6.11406,-7.08686,-2.58211,-2.72196,-8.80211,-6.63534,-3.80142,-4.05597,-5.63897
11/2/2015 1:00,-6.36351,-7.21551,-2.64567,-3.08766,-9.2463,-7.03971,-3.92053,-4.41218,-5.87097
11/2/2015 2:00,-6.62899,-7.32207,-2.68355,-3.38322,-8.97796,-7.56853,-4.20782,-4.6167,-6.09677
11/2/2015 3:00,-6.9418,-7.39361,-2.77717,-3.71759,-8.65855,-7.88935,-4.48253,-0.293746,-6.34818
11/2/2015 4:00,-7.25406,-7.50047,-2.92327,-3.98942,-8.81577,-8.05482,-4.52591,5.93696,-6.16225
11/2/2015 5:00,-7.47245,-7.56502,-2.94885,-4.28258,-8.61192,-8.3009,-4.28838,7.72366,-5.25166
11/2/2015 6:00,-7.37619,-7.59004,-2.86848,-4.50698,-8.48057,-8.59873,-3.61889,8.01783,-3.84001
11/2/2015 7:00,-6.95197,-7.59245,-2.7122,-4.68791,-8.35015,-8.67788,-2.43013,7.1529,-2.23353
11/2/2015 8:00,-6.47066,-7.50874,-2.49716,-3.68505,-8.16096,-5.98883,-1.32178,5.41132,-0.907351
11/2/2015 9:00,-5.94243,-7.36914,-2.31407,-2.31167,-7.70842,-1.07313,-0.066184,5.252,-0.210117
11/2/2015 10:00,-5.34726,-7.17121,-2.13012,-1.47644,-7.40317,1.50288,0.898311,4.79877,0.0947542
11/2/2015 11:00,-4.8459,-7.04945,-2.24641,-0.785784,-6.85915,2.57083,2.7233,3.39869,0.175567
11/2/2015 12:00,-4.54762,-6.89099,-2.15919,-0.468942,-6.61017,3.03018,2.47764,2.96782,-0.101254
11/2/2015 13:00,-4.4573,-6.65976,-2.00257,-0.604732,-6.43655,3.56162,1.36657,2.08739,-0.154849
11/2/2015 14:00,-4.44131,-6.50964,-1.98624,-0.695738,-6.59802,2.75979,-0.393624,0.972601,-0.252664
11/2/2015 15:00,-4.53831,-6.48728,-2.06582,-0.878442,-6.65668,2.16862,-2.22723,0.123053,-1.05571
11/2/2015 16:00,-4.7182,-6.4432,-1.99528,-1.00178,-6.3447,0.585004,-4.33438,-0.37903,-2.38196
11/2/2015 17:00,-4.91184,-6.5522,-1.96164,-1.27587,-6.4733,-0.392063,-6.18423,-0.849098,-3.43795
11/2/2015 18:00,-5.13713,-6.69252,-2.00378,-1.65509,-6.87534,-2.13093,-5.39726,-1.19094,-4.3139
11/2/2015 19:00,-5.3887,-6.71024,-2.06608,-2.08722,-7.02658,-3.35193,-6.86765,-1.66442,-5.0532
11/2/2015 20:00,-5.5857,-6.73397,-2.08305,-2.52738,-7.31045,-4.11839,-8.07607,-2.17091,-5.58735
11/2/2015 21:00,-5.84423,-6.84214,-2.20103,-2.96546,-7.61715,-4.86498,-7.3785,-2.41627,-6.1744
11/2/2015 22:00,-6.07618,-6.84912,-2.22991,-3.28064,-7.54253,-5.51174,-8.45525,-2.82329,-6.5983
11/2/2015 23:00,-6.29143,-7.11064,-2.40093,-3.59178,-7.63876,-6.04208,-8.8631,-3.0758,-6.97505
11/3/2015 0:00,-6.50102,-7.25978,-2.44149,-3.93971,-7.96972,-6.57993,-9.34037,-3.42248,-7.35088
11/3/2015 1:00,-6.62381,-7.31456,-2.53258,-4.1951,-8.27176,-6.90677,-10.0492,-3.83881,-7.55858
11/3/2015 2:00,-6.93402,-7.41778,-2.95512,-4.47517,-8.33555,-7.28854,-9.06847,-4.11246,-7.82694
11/3/2015 3:00,-7.5605,-7.46007,-3.8595,-4.66646,-8.2974,-7.61797,-8.63066,-0.344901,-7.95757
11/3/2015 4:00,-7.8152,-7.47487,-3.6587,-4.89908,-8.19249,-7.9694,-6.37286,5.37564,-7.2752
11/3/2015 5:00,-8.00157,-7.51496,-3.31191,-5.17063,-8.04205,-8.34135,-2.5801,7.9825,-5.58454
11/3/2015 6:00,-7.51858,-7.51174,-3.01252,-5.33936,-7.9797,-8.77783,-0.982594,9.23984,-3.41432
11/3/2015 7:00,-7.00024,-7.42834,-2.70469,-5.40561,-7.70284,-8.73375,1.50058,8.26998,-1.25963
11/3/2015 8:00,-6.08245,-7.30059,-2.1884,-4.02189,-7.45446,-5.55694,2.82148,5.81991,-0.05791
11/3/2015 9:00,-5.48185,-7.11856,-1.82397,-2.36109,-6.8333,3.15947,3.22479,5.1456,0.639937
11/3/2015 10:00,-5.05106,-6.91327,-1.75341,-0.898726,-6.68876,5.6066,1.95553,5.57801,0.375302
11/3/2015 11:00,-4.63324,-6.73539,-1.74098,0.391076,-6.64908,4.28739,-0.580415,5.61783,0.583729
11/3/2015 12:00,-4.33501,-6.57256,-1.80042,0.716033,-6.39882,4.44086,-1.73792,3.94263,0.890595
11/3/2015 13:00,-4.16032,-6.41186,-1.83053,0.31864,-6.52617,3.09374,-1.91756,2.29939,0.523297
11/3/2015 14:00,-4.09942,-6.28853,-1.84218,0.164104,-7.01084,1.89688,-4.3974,1.03446,-0.10223
11/3/2015 15:00,-4.0951,-6.22468,-1.93032,0.271103,-7.09215,0.473239,-5.54235,0.0981274,-1.88965
11/3/2015 16:00,-4.21086,-6.18755,-1.94208,0.228121,-7.14647,-1.11465,-5.90443,-0.565754,-3.24527
11/3/2015 17:00,-4.39424,-6.30536,-2.35066,-0.174578,-7.11403,-2.09505,-5.32069,-1.25342,-4.16237
11/3/2015 18:00,-4.7519,-6.38951,-2.3353,-0.407107,-7.46629,-3.84623,-6.74938,-1.67811,-4.62751
11/3/2015 19:00,-5.09053,-6.45364,-2.611,-0.998003,-7.50906,-4.97665,-7.97922,-2.28277,-5.23837
11/3/2015 20:00,-5.47836,-6.63805,-3.00728,-1.78274,-7.52292,-6.51985,-8.06856,-2.70158,-5.81679
11/3/2015 21:00,-5.87918,-6.82661,-3.17278,-2.45537,-7.68531,-6.59251,-9.36123,-3.12044,-6.36132
11/3/2015 22:00,-6.23827,-6.94028,-3.17021,-2.87222,-7.81384,-6.85612,-9.93842,-3.49503,-6.89611
11/3/2015 23:00,-6.58287,-7.6552,-3.13578,-3.27666,-8.12247,-7.77193,-10.647,-3.84432,-7.34985
11/4/2015 0:00,-6.90797,-7.91663,-3.34871,-3.67463,-8.59202,-7.90196,-11.9907,-4.29285,-7.72719
11/4/2015 1:00,-7.23985,-8.026,-3.34553,-4.03127,-9.52283,-8.27556,-12.5275,-4.58799,-8.10158
11/4/2015 2:00,-7.55006,-8.23088,-3.49577,-4.39054,-9.16624,-8.57151,-12.4204,-4.83308,-8.47441
11/4/2015 3:00,-7.87068,-8.12286,-3.67364,-4.72158,-9.3951,-9.16921,-12.9725,-0.366991,-8.59924
11/4/2015 4:00,-8.16947,-8.00774,-3.65466,-5.04823,-9.71845,-9.46034,-11.8445,5.64295,-7.60412
11/4/2015 5:00,-8.2378,-7.894,-3.45181,-5.35384,-9.61164,-9.71627,-9.22039,8.05668,-5.19053
11/4/2015 6:00,-8.14705,-7.87546,-2.88291,-5.66599,-9.48994,-10.0313,-5.02973,7.80761,-2.31903
11/4/2015 7:00,-7.62732,-7.81722,-2.61221,-5.73164,-9.36795,-10.1676,-1.45481,6.7071,0.153687
11/4/2015 8:00,-7.06778,-7.69438,-2.4467,-4.10809,-9.31345,-7.39174,-2.35009,5.14958,2.50995
11/4/2015 9:00,-6.54624,-7.64636,-2.32499,-2.03644,-8.69684,1.07706,-0.651999,4.32566,4.0542
11/4/2015 10:00,-6.10783,-7.55921,-2.48061,-0.553165,-8.061,4.20317,3.46572,3.55835,4.04755
11/4/2015 11:00,-5.82662,-7.47836,-2.6377,0.463743,-7.44889,2.76626,3.85121,2.74549,4.81579
11/4/2015 12:00,-5.64142,-7.34144,-3.19836,0.588146,-7.41593,-0.113641,4.6494,1.56676,4.99481
11/4/2015 13:00,-5.59873,-7.15055,-3.23165,-0.0154686,-7.2365,0.406435,2.06638,0.606596,2.1905
11/4/2015 14:00,-5.77206,-7.07739,-3.35943,-0.504397,-7.62358,2.03567,-1.60835,-0.245026,-0.151421
11/4/2015 15:00,-5.92056,-7.04184,-3.35792,-0.747683,-7.68494,1.74974,-3.94671,-0.746953,-1.08942
11/4/2015 16:00,-6.08678,-6.96173,-2.99275,-1.14548,-7.68278,-0.990925,-8.09224,-1.31853,-2.95128
11/4/2015 17:00,-6.25276,-7.00785,-3.04631,-1.76171,-7.83317,-2.59833,-7.45352,-1.64882,-4.08285
11/4/2015 18:00,-6.56137,-7.10938,-4.40124,-2.18573,-7.73658,-4.37973,-7.19515,-2.40179,-4.93155
11/4/2015 19:00,-6.89055,-7.24464,-4.34826,-2.60542,-7.75788,-4.96165,-7.08827,-2.64833,-5.64867
11/4/2015 20:00,-7.10036,-7.26771,-4.06627,-3.03742,-8.22131,-5.94696,-9.42279,-3.10887,-6.39068
11/4/2015 21:00,-7.28913,-7.28904,-3.93009,-3.44384,-8.62079,-6.95923,-10.5791,-3.38918,-7.03469
11/4/2015 22:00,-7.47387,-7.39833,-4.03064,-3.8477,-8.78448,-7.30078,-10.9504,-3.82091,-7.49131
11/4/2015 23:00,-7.65612,-7.52963,-4.15793,-4.19447,-9.68714,-7.68824,-11.793,-4.35509,-8.01053
11/5/2015 0:00,-7.81781,-7.60265,-4.43594,-4.49874,-9.73996,-7.96457,-11.9569,-4.62414,-8.36674
11/5/2015 1:00,-8.0171,-7.6399,-4.34315,-4.81785,-9.9523,-8.36014,-12.4897,-4.9245,-8.74256
11/5/2015 2:00,-8.23613,-7.92896,-4.37961,-5.10668,-10.6055,-8.70492,-13.3241,-5.44642,-9.09764
11/5/2015 3:00,-8.37868,-7.96702,-4.56766,-5.38766,-11.4177,-9.25811,-13.1162,-1.43294,-9.10669
11/5/2015 4:00,-8.52068,-8.14989,-4.50903,-5.66731,-11.344,-9.55505,-12.1729,4.22954,-7.26116
11/5/2015 5:00,-8.51745,-8.36717,-3.74391,-5.95364,-11.2916,-9.77857,-10.8577,6.22616,-4.3705
11/5/2015 6:00,-8.0486,-8.59585,-3.16667,-6.2213,-10.9702,-10.2946,-7.9226,5.17072,-0.514297
11/5/2015 7:00,-7.71248,-8.70295,-2.77492,-6.28858,-10.4805,-10.6267,-5.66585,3.57212,2.99819
11/5/2015 8:00,-7.63112,-8.73205,-2.63588,-4.75357,-9.82029,-8.84887,-3.80273,1.51406,5.76608
11/5/2015 9:00,-7.74024,-8.75823,-2.61604,-2.64435,-9.25567,-2.73576,-2.6156,0.44009,7.29571
11/5/2015 10:00,-7.8197,-8.79467,-2.86972,-1.05955,-8.84274,-0.381415,-2.91391,-0.02882,7.72982
11/5/2015 11:00,-7.86578,-8.78689,-3.27495,-0.368588,-8.79309,-1.46077,-3.22781,-0.987549,7.07485
11/5/2015 12:00,-7.83394,-8.78459,-3.33823,-1.04837,-9.05978,-2.05043,-4.48036,-1.71964,5.23248
11/5/2015 13:00,-7.76385,-8.81399,-3.25274,-1.55837,-9.67325,-2.96872,-6.13157,-2.1034,1.96828
11/5/2015 14:00,-7.78105,-8.79088,-3.19711,-2.27089,-10.4626,-3.41316,-10.8188,-2.90851,-2.24616
11/5/2015 15:00,-7.88997,-8.84501,-3.48628,-2.79351,-10.4029,-3.88684,-10.9995,-3.04692,-4.13656
11/5/2015 16:00,-8.05997,-8.85026,-3.5233,-3.19521,-10.9137,-5.64014,-11.6732,-3.42518,-5.1701
11/5/2015 17:00,-8.24095,-8.88901,-3.76917,-3.50992,-10.7052,-6.89758,-11.0294,-3.61954,-4.76546
11/5/2015 18:00,-8.37711,-8.88283,-3.70907,-3.95556,-10.9212,-8.35676,-10.1253,-3.69569,-4.52182
11/5/2015 19:00,-8.4789,-8.95071,-3.88878,-4.49263,-11.0502,-9.26599,-9.50662,-4.00933,-5.39723
11/5/2015 20:00,-8.57134,-9.15977,-4.07658,-4.66108,-11.1416,-9.52102,-9.26019,-4.13077,-5.88494
11/5/2015 21:00,-8.69506,-9.22313,-4.09468,-4.74854,-11.4232,-9.11489,-9.19792,-4.28686,-6.18991
11/5/2015 22:00,-8.81881,-9.25377,-4.06619,-4.77902,-11.8697,-9.15791,-9.22659,-4.63726,-6.60278
11/5/2015 23:00,-8.94339,-9.25758,-4.03797,-4.84803,-12.018,-9.21642,-9.24006,-4.70457,-6.90866
11/6/2015 0:00,-9.05362,-9.34486,-4.08566,-4.84133,-12.4139,-9.17119,-9.1129,-5.42279,-7.72361
11/6/2015 1:00,-9.14129,-9.31163,-4.07893,-4.85628,-12.6764,-9.24105,-9.67614,-6.05508,-8.59093
11/6/2015 2:00,-9.2074,-9.27634,-4.19204,-4.86353,-13.6741,-9.39084,-10.8352,-6.69581,-9.33268
11/6/2015 3:00,-9.33732,-9.34559,-4.20087,-4.8621,-13.6078,-9.52769,-12.0167,-2.07025,-9.6695
11/6/2015 4:00,-9.52426,-9.51475,-4.32436,-4.9055,-13.5052,-9.80806,-12.4926,4.51532,-8.14166
11/6/2015 5:00,-9.77085,-9.60323,-4.20251,-5.11763,-13.1414,-10.1616,-11.635,7.16765,-4.89242
11/6/2015 6:00,-9.82307,-10.1493,-3.74317,-5.4326,-12.7519,-10.5734,-10.1522,7.44785,-1.59356
11/6/2015 7:00,-9.64373,-9.90899,-3.30155,-5.70129,-12.4209,-11.2741,-7.56538,5.72953,3.18122
11/6/2015 8:00,-9.35407,-9.7829,-3.14738,-4.90303,-11.7719,-10.7847,-5.76985,3.25517,6.14033
11/6/2015 9:00,-9.0396,-9.62747,-3.15476,-3.32072,-10.9147,-7.80165,-4.29179,2.30446,8.88162
11/6/2015 10:00,-8.75933,-9.42556,-3.15871,-2.07424,-10.4255,-7.63996,-3.90367,2.39318,9.27985
11/6/2015 11:00,-8.54573,-9.18464,-3.18158,-1.2568,-10.0684,-6.26131,-3.99985,1.89323,6.49822
11/6/2015 12:00,-8.3408,-9.00564,-3.27986,-1.07354,-10.3682,-6.1858,-5.91495,1.19373,2.71039
11/6/2015 13:00,-8.09263,-8.87933,-3.34948,-1.52221,-10.9114,-5.0322,-7.74682,0.148211,-0.53763
11/6/2015 14:00,-7.92108,-8.78821,-3.50593,-1.82996,-11.341,-4.97558,-9.1438,-1.01354,-2.39856
11/6/2015 15:00,-7.78559,-8.97849,-3.50467,-1.94633,-11.0686,-5.90554,-9.1792,-1.50929,-3.40109
11/6/2015 16:00,-7.72613,-8.90324,-3.88913,-1.94542,-11.0467,-7.24405,-8.81549,-2.3779,-4.34712
11/6/2015 17:00,-7.74854,-8.82595,-6.6472,-2.14179,-11.0585,-8.36467,-8.90996,-3.71952,-5.4554
11/6/2015 18:00,-8.21774,-8.81221,-5.6759,-2.55422,-11.1186,-8.96982,-9.1311,-3.81154,-6.52917
11/6/2015 19:00,-8.62256,-8.76783,-5.3007,-3.03104,-11.9852,-9.31759,-10.3829,-4.21428,-7.50008
11/6/2015 20:00,-8.83116,-8.80149,-5.05213,-3.66942,-12.2625,-9.97958,-12.2166,-4.70113,-8.38847
11/6/2015 21:00,-9.08831,-9.00901,-5.23985,-4.84768,-12.0398,-10.5415,-12.7691,-5.03281,-8.973
11/6/2015 22:00,-9.37048,-9.08436,-5.71353,-4.90968,-12.1975,-10.8611,-12.9219,-5.43109,-9.42967
11/6/2015 23:00,-9.79405,-9.0818,-6.98796,-5.26265,-12.169,-10.9738,-12.2876,-6.02766,-9.76577
11/7/2015 0:00,-10.3835,-9.11914,-7.28004,-5.7097,-12.3208,-11.3181,-12.2746,-6.52063,-10.1717
11/7/2015 1:00,-10.8009,-9.40827,-8.13041,-6.04708,-12.4979,-11.4882,-12.9109,-6.55104,-10.5151
11/7/2015 2:00,-11.1676,-10.5998,-7.45578,-6.471,-12.6204,-12.0998,-13.458,-6.60249,-10.7615
11/7/2015 3:00,-11.5079,-10.8766,-8.87502,-6.91457,-12.3869,-12.4351,-13.5241,-2.93912,-10.3114
11/7/2015 4:00,-11.9117,-10.6697,-7.33304,-7.26651,-12.2257,-12.7546,-12.0439,3.18742,-7.4786
11/7/2015 5:00,-11.84,-10.4745,-4.73027,-7.36025,-11.9584,-12.7028,-9.45064,5.54385,-2.86499
11/7/2015 6:00,-11.4781,-10.248,-3.97495,-7.44715,-11.5128,-12.7314,-6.02986,5.92282,2.07324
11/7/2015 7:00,-10.8741,-10.0056,-3.49551,-7.47434,-10.4689,-12.5669,-3.28732,5.25714,7.67051
11/7/2015 8:00,-10.2884,-9.71298,-3.15494,-5.77665,-10.2857,-9.0894,-1.02475,3.45881,11.2401
11/7/2015 9:00,-9.70369,-9.35881,-3.07575,-3.64169,-8.94143,-0.807946,1.17427,3.00473,12.8408
11/7/2015 10:00,-9.15301,-8.98748,-3.12257,-2.13773,-7.85294,2.2464,1.26611,2.4462,11.9401
11/7/2015 11:00,-8.69167,-8.66443,-3.28104,-0.827858,-7.54068,1.72189,1.51184,1.77732,11.051
11/7/2015 12:00,-8.2563,-8.42251,-3.38323,-0.656677,-7.20752,2.19676,2.20869,1.21634,9.22787
11/7/2015 13:00,-7.93945,-8.17064,-3.38188,-1.15531,-7.45325,1.67867,-0.766683,0.138574,4.4898
11/7/2015 14:00,-7.68826,-8.05532,-3.61147,-1.55817,-8.15429,0.646692,-1.48392,-1.03199,0.0796309
11/7/2015 15:00,-7.67227,-7.91209,-3.79872,-1.83938,-8.10058,-0.134891,-4.38822,-1.54329,-1.79996
11/7/2015 16:00,-7.68294,-7.92243,-4.01701,-2.19627,-8.43868,-1.04417,-8.23783,-2.20985,-4.03006
11/7/2015 17:00,-7.7894,-7.97918,-4.42911,-2.56968,-8.41583,-2.98649,-7.54349,-2.63149,-5.21874
11/7/2015 18:00,-8.01388,-8.02121,-4.74778,-3.16147,-8.67448,-4.83729,-9.16565,-3.08761,-6.3761
11/7/2015 19:00,-8.22452,-8.37665,-5.07318,-3.73286,-8.86267,-5.82477,-10.7804,-3.62202,-7.52449
11/7/2015 20:00,-8.46673,-8.52647,-5.01499,-4.27953,-9.35997,-6.84906,-11.4752,-4.06529,-8.33687
11/7/2015 21:00,-8.72899,-9.01063,-5.39182,-4.8008,-9.44314,-7.54592,-11.9261,-4.46746,-8.92992
11/7/2015 22:00,-8.98472,-9.1056,-5.56352,-5.20185,-9.77342,-8.08756,-12.4502,-4.79989,-9.41313
11/7/2015 23:00,-9.27364,-9.31949,-5.82106,-5.62469,-10.1508,-8.50788,-12.6083,-5.15941,-9.84052
11/8/2015 0:00,-9.59324,-9.85084,-6.01524,-5.94514,-10.1455,-9.01498,-12.9009,-5.32354,-10.2926
11/8/2015 1:00,-9.89051,-10.4242,-6.20624,-6.19797,-10.4053,-9.36853,-13.1975,-5.66909,-10.6519
11/8/2015 2:00,-10.1299,-10.4603,-6.32179,-6.48626,-10.6367,-9.76498,-12.9274,-5.96004,-10.8583
11/8/2015 3:00,-10.4222,-11.1575,-6.48408,-6.70878,-10.6988,-10.1719,-12.9542,-1.60127,-10.5827
11/8/2015 4:00,-10.6072,-11.2075,-6.09567,-6.95435,-10.3612,-10.439,-11.7309,4.72879,-7.14379
11/8/2015 5:00,-10.5735,-11.2667,-3.93443,-7.23101,-9.89909,-10.6768,-9.34288,7.19685,-2.13033
11/8/2015 6:00,-10.211,-11.1323,-3.33163,-7.45332,-9.32022,-10.9186,-6.74461,7.50551,2.59856
11/8/2015 7:00,-9.66477,-10.7718,-2.76047,-7.38983,-8.81816,-10.9329,-4.13315,6.22149,7.19375
11/8/2015 8:00,-8.98572,-10.4493,-2.36627,-5.40297,-8.43177,-7.89087,-1.97366,4.30175,10.0081
11/8/2015 9:00,-8.36564,-10.0715,-2.19956,-2.91625,-7.93464,1.30191,0.482798,3.26676,12.3705
11/8/2015 10:00,-7.8914,-9.60313,-2.5653,-0.775931,-7.42037,3.93345,0.0602341,2.6175,12.8734
11/8/2015 11:00,-7.5107,-9.2085,-2.77447,0.303436,-6.85974,1.81936,-0.101873,1.93834,11.0552
11/8/2015 12:00,-7.23304,-8.98952,-3.23383,-0.142896,-6.93837,1.30713,1.218,1.28889,9.29484
11/8/2015 13:00,-6.99626,-8.75859,-3.43343,-0.851735,-7.63802,0.728725,1.06691,0.0833874,6.19632
11/8/2015 14:00,-6.9179,-8.69295,-3.87174,-1.32206,-7.73739,-0.851213,-0.276344,-1.15306,0.690847
11/8/2015 15:00,-7.06241,-8.67439,-4.26447,-1.83148,-7.84026,-1.32091,-2.3688,-1.79879,-1.73941
11/8/2015 16:00,-7.28007,-8.83693,-4.57343,-2.29296,-7.98665,-2.11316,-5.04334,-2.38545,-3.73291
11/8/2015 17:00,-7.57247,-8.95355,-4.75646,-2.77536,-8.09637,-3.77079,-6.22302,-2.85505,-5.29838
11/8/2015 18:00,-7.86419,-9.02227,-5.17893,-3.39991,-8.34503,-5.69816,-7.72438,-3.28314,-6.55294
11/8/2015 19:00,-8.14048,-9.08337,-5.35065,-3.99671,-8.80741,-6.41915,-9.4581,-3.65259,-7.50803
11/8/2015 20:00,-8.31396,-9.27144,-5.75874,-4.52039,-9.41833,-7.15559,-9.86019,-3.99191,-8.28393
11/8/2015 21:00,-8.49902,-9.43745,-6.05131,-5.005,-9.25791,-7.98333,-11.16,-4.3598,-9.15783
11/8/2015 22:00,-8.65105,-9.86491,-6.40103,-5.42669,-9.807,-8.43255,-12.2844,-4.75623,-10.0229
11/8/2015 23:00,-8.96518,-10.023,-7.47678,-5.76578,-9.53307,-8.82667,-11.888,-5.19456,-10.3719
11/9/2015 0:00,-9.36036,-10.2247,-7.13325,-6.11144,-9.97519,-9.39999,-12.9324,-5.37405,-10.7965
11/9/2015 1:00,-9.60271,-10.5554,-7.10745,-6.4474,-10.3193,-9.71797,-12.9445,-5.56849,-11.1518
11/9/2015 2:00,-9.76084,-10.6416,-7.16858,-6.75817,-10.5355,-10.2574,-13.1499,-5.87396,-11.366
11/9/2015 3:00,-9.98055,-10.6962,-7.48847,-7.04851,-10.4017,-10.5659,-13.1554,-1.8819,-10.9769
11/9/2015 4:00,-10.1898,-10.7969,-5.8523,-7.25712,-10.3434,-10.8022,-11.8985,4.09234,-7.31667
11/9/2015 5:00,-10.2196,-11.0212,-3.49232,-7.4461,-10.3367,-11.0713,-9.08749,6.66752,-1.92699
11/9/2015 6:00,-9.91306,-11.2569,-3.00542,-7.66914,-9.87429,-11.0966,-7.15905,7.01235,3.0754
11/9/2015 7:00,-9.33927,-10.929,-2.30924,-7.62926,-9.47845,-11.228,-3.39523,6.08798,8.95614
11/9/2015 8:00,-8.70905,-10.7409,-1.23872,-5.65205,-9.36125,-7.85847,1.36864,3.93141,13.5236
11/9/2015 9:00,-8.11439,-10.3275,-1.43328,-3.13963,-8.11648,1.18538,5.8174,3.16046,16.9968
11/9/2015 10:00,-7.63428,-9.85756,-1.78519,-1.09003,-6.96075,3.55633,8.06833,2.13967,17.8802
11/9/2015 11:00,-7.22932,-9.39242,-2.2312,0.041357,-6.47722,3.17366,5.22215,1.91162,16.1469
11/9/2015 12:00,-6.92628,-9.0107,-2.49768,-0.316953,-6.47793,4.02645,2.13947,1.2207,12.229
11/9/2015 13:00,-6.68917,-8.91545,-2.9171,-0.961825,-6.908,4.68899,-1.05692,0.186952,5.70131
11/9/2015 14:00,-6.63887,-8.79268,-3.20531,-1.4477,-7.19846,3.23033,-5.81635,-0.903555,-0.0847902
11/9/2015 15:00,-6.66826,-8.64773,-3.69174,-1.836,-7.51211,0.995381,-8.40172,-1.58883,-3.08195
11/9/2015 16:00,-6.80387,-8.73839,-4.03676,-2.33686,-7.875,-1.09383,-9.37175,-2.21922,-5.0298
11/9/2015 17:00,-7.02447,-9.15382,-4.50579,-2.73952,-8.39784,-3.29438,-9.9968,-2.76834,-6.3596
11/9/2015 18:00,-7.29858,-9.53604,-4.89143,-3.29572,-8.64622,-5.13548,-10.4628,-3.22032,-7.20095
11/9/2015 19:00,-7.60341,-9.97969,-5.24688,-3.98656,-9.00272,-6.31675,-10.9927,-3.67522,-7.95683
11/9/2015 20:00,-7.89862,-10.1517,-5.53124,-4.53463,-9.30728,-7.14502,-11.3609,-4.07845,-8.58011
11/9/2015 21:00,-8.24482,-10.5648,-5.64617,-5.00753,-9.8973,-7.74645,-11.6926,-4.43008,-9.17026
11/9/2015 22:00,-8.48381,-10.5308,-5.92132,-5.37677,-9.84169,-8.20818,-11.9749,-4.75417,-9.60981
11/9/2015 23:00,-8.67689,-10.5761,-6.08709,-5.72068,-9.87673,-8.80277,-12.1059,-4.9225,-10.0336
11/10/2015 0:00,-8.95553,-10.6433,-6.48555,-6.01005,-10.0259,-9.21537,-12.3461,-5.14471,-10.3684
11/10/2015 1:00,-9.05664,-10.6439,-6.55497,-6.30337,-10.4256,-9.64287,-12.3046,-5.50596,-10.6627
11/10/2015 2:00,-9.35412,-10.7676,-6.72925,-6.52856,-10.6641,-9.81334,-12.4998,-5.81094,-10.8993
11/10/2015 3:00,-9.63044,-10.899,-6.79876,-6.74723,-10.8201,-10.122,-12.7678,-2.2073,-10.7472
11/10/2015 4:00,-9.8649,-11.1147,-5.68745,-6.99826,-10.6778,-10.4125,-11.5282,3.65943,-7.33774
11/10/2015 5:00,-9.86161,-11.0674,-3.01602,-7.23863,-10.7787,-10.5489,-9.69926,6.86925,-2.44854
11/10/2015 6:00,-9.58567,-11.0884,-1.42802,-7.44155,-10.357,-10.8291,-7.0567,6.96252,2.98256
11/10/2015 7:00,-9.11323,-10.9506,-1.03859,-7.43774,-9.898,-10.9622,-2.76304,5.7637,9.06213
11/10/2015 8:00,-8.54251,-10.6839,-0.730748,-5.60487,-9.14718,-7.84324,-0.206757,3.97731,12.3934
11/10/2015 9:00,-8.03507,-10.31,-0.89469,-3.23728,-8.58232,1.22218,0.616626,2.53941,13.9804
11/10/2015 10:00,-7.64523,-9.92486,-1.60191,-1.13223,-7.99668,3.76977,3.91542,1.48064,15.836
11/10/2015 11:00,-7.4067,-9.57738,-2.37014,0.0166607,-7.684,3.28739,4.56437,0.558145,15.3115
11/10/2015 12:00,-7.26726,-9.32742,-2.98544,-0.200414,-8.1846,1.26572,-1.17599,-0.51712,10.1229
11/10/2015 13:00,-7.14175,-9.21104,-3.35979,-1.13715,-8.6723,-0.189792,-1.89896,-1.08758,5.84566
11/10/2015 14:00,-7.09294,-9.44117,-3.71855,-1.66231,-8.96916,0.651827,-6.62445,-1.85718,-0.196868
11/10/2015 15:00,-7.17398,-9.55441,-4.43075,-2.32158,-9.29968,-1.46742,-9.56357,-2.36953,-3.2283
11/10/2015 16:00,-7.34771,-9.66741,-4.77664,-2.90333,-9.51831,-4.07608,-10.0211,-2.83711,-4.87284
